s.no,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
1876,28-03-2019 23:12,28-03-2019 23:17,1,0.88,5.5,1.86,0,11.16,yellow,credit card,Greenwich Village South,Greenwich Village North,Manhattan,Manhattan
1877,01-03-2019 17:23,01-03-2019 17:27,1,0.4,4,0,0,8.3,yellow,cash,Lenox Hill East,Yorkville East,Manhattan,Manhattan
1878,16-03-2019 01:34,16-03-2019 01:49,1,4.35,15,3.76,0,22.56,yellow,credit card,Hudson Sq,Upper West Side South,Manhattan,Manhattan
1879,29-03-2019 21:44,29-03-2019 22:02,2,4.7,16.5,5.08,0,25.38,yellow,credit card,East Chelsea,Yorkville East,Manhattan,Manhattan
1880,18-03-2019 16:14,18-03-2019 16:20,2,1.27,6.5,1,0,11.8,yellow,credit card,Murray Hill,East Village,Manhattan,Manhattan
1881,17-03-2019 02:37,17-03-2019 02:40,2,0.8,5,1.75,0,10.55,yellow,credit card,East Village,Union Sq,Manhattan,Manhattan
1882,04-03-2019 15:57,04-03-2019 16:11,2,1.96,10.5,2.96,0,17.76,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan
1883,20-03-2019 10:25,20-03-2019 11:02,1,4.2,23,5.25,0,31.55,yellow,credit card,Hudson Sq,Upper East Side South,Manhattan,Manhattan
1884,03-03-2019 19:35,03-03-2019 19:49,1,2.53,11.5,0,0,14.8,yellow,cash,Central Park,Midtown South,Manhattan,Manhattan
1885,21-03-2019 21:07,21-03-2019 21:14,2,1,6.5,3.05,0,13.35,yellow,credit card,Meatpacking/West Village West,TriBeCa/Civic Center,Manhattan,Manhattan
1886,14-03-2019 19:34,14-03-2019 19:47,1,1.61,10,1.43,0,15.73,yellow,credit card,Times Sq/Theatre District,Upper East Side South,Manhattan,Manhattan
1887,01-03-2019 08:50,01-03-2019 08:59,1,0.62,6.5,0,0,9.8,yellow,cash,Times Sq/Theatre District,Midtown Center,Manhattan,Manhattan
1888,22-03-2019 10:18,22-03-2019 11:06,1,11.24,39,9.61,5.76,57.67,yellow,credit card,LaGuardia Airport,Times Sq/Theatre District,Queens,Manhattan
1889,09-03-2019 18:50,09-03-2019 19:02,1,1.24,9,2.46,0,14.76,yellow,credit card,Gramercy,Penn Station/Madison Sq West,Manhattan,Manhattan
1890,06-03-2019 21:25,06-03-2019 21:31,1,1.5,7,0,0,10.8,yellow,cash,Clinton East,Upper West Side South,Manhattan,Manhattan
1891,06-03-2019 20:13,06-03-2019 20:27,1,1.9,10.5,2.85,0,17.15,yellow,credit card,Greenwich Village North,East Chelsea,Manhattan,Manhattan
1892,20-03-2019 23:10,20-03-2019 23:19,1,2.1,8.5,0,0,12.3,yellow,cash,Greenwich Village South,Financial District South,Manhattan,Manhattan
1893,12-03-2019 15:56,12-03-2019 16:14,1,0.77,11.5,0,0,14.8,yellow,cash,Midtown North,Midtown East,Manhattan,Manhattan
1894,31-03-2019 00:04,31-03-2019 00:22,3,2.9,14,3.55,0,21.35,yellow,credit card,Midtown East,West Chelsea/Hudson Yards,Manhattan,Manhattan
1895,19-03-2019 15:47,19-03-2019 15:52,1,0.66,5,0,0,5.8,yellow,cash,Washington Heights South,Hamilton Heights,Manhattan,Manhattan
1896,16-03-2019 18:06,16-03-2019 18:12,2,0.4,5.5,1.75,0,10.55,yellow,credit card,World Trade Center,Financial District North,Manhattan,Manhattan
1897,14-03-2019 08:56,14-03-2019 09:09,1,1.68,10,0,0,13.3,yellow,cash,Upper West Side South,Upper East Side North,Manhattan,Manhattan
1898,03-03-2019 11:50,03-03-2019 12:04,2,2.09,10.5,2.76,0,16.56,yellow,credit card,Stuy Town/Peter Cooper Village,Greenwich Village South,Manhattan,Manhattan
1899,03-03-2019 12:35,03-03-2019 12:42,1,1.4,7,0,0,10.3,yellow,cash,Murray Hill,Midtown North,Manhattan,Manhattan
1900,18-03-2019 00:47,18-03-2019 00:54,1,1.29,7,0,0,8.3,yellow,cash,Manhattanville,Central Harlem,Manhattan,Manhattan
1901,03-03-2019 00:55,03-03-2019 01:12,2,4,16,1.2,0,21,yellow,credit card,Times Sq/Theatre District,Lower East Side,Manhattan,Manhattan
1902,23-03-2019 23:20,23-03-2019 23:55,1,5.9,25.5,0,0,29.3,yellow,cash,Gramercy,Stuyvesant Heights,Manhattan,Brooklyn
1903,13-03-2019 18:23,13-03-2019 18:27,2,0.86,5,0,0,9.3,yellow,cash,Clinton East,East Chelsea,Manhattan,Manhattan
1904,07-03-2019 10:23,07-03-2019 10:32,1,0.49,7,1.03,0,11.33,yellow,credit card,Midtown South,Penn Station/Madison Sq West,Manhattan,Manhattan
1905,26-03-2019 15:50,26-03-2019 16:01,1,1.6,9,0,0,12.3,yellow,cash,Midtown South,UN/Turtle Bay South,Manhattan,Manhattan
1906,11-03-2019 15:57,11-03-2019 16:17,1,3.54,15,3.66,0,21.96,yellow,credit card,Greenwich Village South,Midtown South,Manhattan,Manhattan
1907,08-03-2019 22:45,08-03-2019 22:50,1,0.7,5.5,1.86,0,11.16,yellow,credit card,West Village,West Village,Manhattan,Manhattan
1908,05-03-2019 06:41,05-03-2019 06:45,2,0.66,4.5,0,0,7.8,yellow,cash,TriBeCa/Civic Center,Seaport,Manhattan,Manhattan
1909,22-03-2019 08:00,22-03-2019 08:17,1,3.25,13.5,2.52,0,19.32,yellow,credit card,Murray Hill,West Village,Manhattan,Manhattan
1910,25-03-2019 14:37,25-03-2019 14:38,1,0,2.5,0.01,0,3.31,yellow,credit card,Queensbridge/Ravenswood,Queensbridge/Ravenswood,Queens,Queens
1911,21-03-2019 19:30,21-03-2019 19:39,1,1,7,2.25,0,13.55,yellow,credit card,Midtown South,Union Sq,Manhattan,Manhattan
1912,16-03-2019 15:57,16-03-2019 16:29,3,2.9,20.5,4.76,0,28.56,yellow,credit card,Hudson Sq,Midtown North,Manhattan,Manhattan
1913,17-03-2019 12:48,17-03-2019 12:53,1,1.14,6,1.86,0,11.16,yellow,credit card,Upper East Side North,Lenox Hill West,Manhattan,Manhattan
1914,25-03-2019 16:09,25-03-2019 17:02,1,18.51,52,9.83,5.76,75.39,yellow,credit card,JFK Airport,West Village,Queens,Manhattan
1915,06-03-2019 23:24,06-03-2019 23:45,1,7.4,23.5,6.8,0,34.1,yellow,credit card,Midtown East,Cobble Hill,Manhattan,Brooklyn
1916,07-03-2019 19:04,07-03-2019 19:21,1,2.78,12.5,4.2,0,21,yellow,credit card,Yorkville West,Lincoln Square West,Manhattan,Manhattan
1917,17-03-2019 20:03,17-03-2019 20:07,3,0.59,4.5,0.5,0,8.8,yellow,credit card,Little Italy/NoLiTa,East Village,Manhattan,Manhattan
1918,24-03-2019 20:36,24-03-2019 20:41,1,0.85,5,1.76,0,10.56,yellow,credit card,Midtown South,Gramercy,Manhattan,Manhattan
1919,16-03-2019 00:33,16-03-2019 00:46,1,2.36,11.5,3.82,0,19.12,yellow,credit card,Upper West Side North,Upper East Side North,Manhattan,Manhattan
1920,27-03-2019 17:11,27-03-2019 17:17,6,0.8,5.5,0.98,0,10.78,yellow,credit card,Flatiron,Union Sq,Manhattan,Manhattan
1921,04-03-2019 16:27,04-03-2019 16:36,3,1.42,8,2.46,0,14.76,yellow,credit card,Gramercy,Lower East Side,Manhattan,Manhattan
1922,06-03-2019 11:37,06-03-2019 12:01,1,7.08,25.5,3,0,31.8,yellow,credit card,Midtown North,Washington Heights South,Manhattan,Manhattan
1923,05-03-2019 21:33,05-03-2019 21:47,1,3.45,13.5,3.46,0,20.76,yellow,credit card,Midtown East,Astoria,Manhattan,Queens
1924,19-03-2019 16:36,19-03-2019 16:53,1,2.39,13,3.46,0,20.76,yellow,credit card,Lincoln Square East,Morningside Heights,Manhattan,Manhattan
1925,13-03-2019 14:08,13-03-2019 14:24,1,1.7,11.5,1,0,15.8,yellow,credit card,Union Sq,West Chelsea/Hudson Yards,Manhattan,Manhattan
1926,30-03-2019 22:02,30-03-2019 22:49,2,6.79,31.5,5,0,40.3,yellow,credit card,Greenwich Village South,Upper West Side South,Manhattan,Manhattan
1927,25-03-2019 17:14,25-03-2019 17:29,1,1.32,10.5,0,0,14.8,yellow,cash,Midtown North,Garment District,Manhattan,Manhattan
1928,21-03-2019 19:43,21-03-2019 19:54,1,2.8,11,4.55,0,19.85,yellow,credit card,West Village,Clinton West,Manhattan,Manhattan
1929,13-03-2019 22:35,13-03-2019 22:35,1,0,2.5,0,0,3.8,yellow,,JFK Airport,JFK Airport,Queens,Queens
1930,15-03-2019 17:37,15-03-2019 17:48,2,1.44,9,0,0,13.3,yellow,cash,East Village,Alphabet City,Manhattan,Manhattan
1931,19-03-2019 14:30,19-03-2019 15:03,5,10.12,33,5.07,0,38.87,yellow,credit card,JFK Airport,Crown Heights North,Queens,Brooklyn
1932,03-03-2019 12:37,03-03-2019 12:50,1,2,10.5,3,0,16.8,yellow,credit card,Flatiron,Midtown Center,Manhattan,Manhattan
1933,09-03-2019 22:03,09-03-2019 22:29,1,3.8,19,5.7,0,28.5,yellow,credit card,West Village,Upper East Side South,Manhattan,Manhattan
1934,26-03-2019 15:41,26-03-2019 16:14,1,2.5,20,5,0,28.3,yellow,credit card,Penn Station/Madison Sq West,Hudson Sq,Manhattan,Manhattan
1935,25-03-2019 23:40,25-03-2019 23:42,2,0.34,3.5,0,0,7.3,yellow,cash,Clinton East,Clinton East,Manhattan,Manhattan
1936,24-03-2019 15:15,24-03-2019 15:30,1,4.18,14.5,0,0,17.8,yellow,cash,Astoria,UN/Turtle Bay South,Queens,Manhattan
1937,02-03-2019 17:38,02-03-2019 17:47,6,1.08,7.5,2.7,0,13.5,yellow,credit card,Midtown North,Midtown Center,Manhattan,Manhattan
1938,03-03-2019 10:21,03-03-2019 10:26,2,1.34,6.5,1.47,0,11.27,yellow,credit card,Clinton East,East Chelsea,Manhattan,Manhattan
1939,30-03-2019 23:14,30-03-2019 23:18,1,1,5.5,1.86,0,11.16,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
1940,27-03-2019 13:56,27-03-2019 14:19,1,3.49,16.5,3.96,0,23.76,yellow,credit card,Upper East Side North,Clinton East,Manhattan,Manhattan
1941,30-03-2019 16:57,30-03-2019 17:16,2,2.6,14.5,0,0,17.8,yellow,,Two Bridges/Seward Park,Murray Hill,Manhattan,Manhattan
1942,05-03-2019 10:30,05-03-2019 10:46,2,0.88,10.5,2,0,15.8,yellow,credit card,Penn Station/Madison Sq West,Murray Hill,Manhattan,Manhattan
1943,28-03-2019 10:05,28-03-2019 10:40,2,10.22,33.5,8.51,5.76,51.07,yellow,credit card,LaGuardia Airport,Times Sq/Theatre District,Queens,Manhattan
1944,13-03-2019 10:21,13-03-2019 10:40,2,8.97,26.5,8.89,5.76,44.45,yellow,credit card,Lenox Hill West,LaGuardia Airport,Manhattan,Queens
1945,14-03-2019 12:58,14-03-2019 13:05,1,1.21,7,0,0,7.8,yellow,cash,Hamilton Heights,Hamilton Heights,Manhattan,Manhattan
1946,05-03-2019 15:32,05-03-2019 15:57,2,2.6,16.5,3.95,0,23.75,yellow,credit card,Lincoln Square East,Upper East Side North,Manhattan,Manhattan
1947,04-03-2019 14:59,04-03-2019 15:07,2,1.85,7.5,0,0,10.8,yellow,cash,Sutton Place/Turtle Bay North,UN/Turtle Bay South,Manhattan,Manhattan
1948,29-03-2019 21:11,29-03-2019 21:20,2,0.9,7,2.15,0,12.95,yellow,credit card,Times Sq/Theatre District,Midtown South,Manhattan,Manhattan
1949,31-03-2019 13:49,31-03-2019 13:53,1,0.71,5,1,0,9.3,yellow,credit card,Upper East Side South,Upper East Side South,Manhattan,Manhattan
1950,23-03-2019 07:07,23-03-2019 07:14,1,1.37,7,3.09,0,13.39,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
1951,06-03-2019 14:09,06-03-2019 14:55,2,16.7,52,12.21,5.76,73.27,yellow,credit card,Midtown South,JFK Airport,Manhattan,Queens
1952,25-03-2019 11:48,25-03-2019 11:55,1,0.6,6,0,0,9.3,yellow,cash,Midtown Center,Murray Hill,Manhattan,Manhattan
1953,11-03-2019 20:06,11-03-2019 20:13,2,0.9,6.5,1,0,11.3,yellow,credit card,Meatpacking/West Village West,SoHo,Manhattan,Manhattan
1954,18-03-2019 13:58,18-03-2019 14:11,1,1.3,10,2.65,0,15.95,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan
1955,14-03-2019 12:24,14-03-2019 12:31,1,0.7,6,1.86,0,11.16,yellow,credit card,Upper East Side South,Central Park,Manhattan,Manhattan
1956,18-03-2019 06:52,18-03-2019 06:58,1,0.8,6,1.86,0,11.16,yellow,credit card,Sutton Place/Turtle Bay North,Midtown Center,Manhattan,Manhattan
1957,04-03-2019 06:09,04-03-2019 06:12,1,0.7,4.5,1.55,0,9.35,yellow,credit card,Clinton East,East Chelsea,Manhattan,Manhattan
1958,09-03-2019 16:08,09-03-2019 16:12,1,1.01,5,2.08,0,10.38,yellow,credit card,Upper East Side South,Lincoln Square East,Manhattan,Manhattan
1959,13-03-2019 19:20,13-03-2019 19:36,1,2.99,13.5,0,0,17.8,yellow,cash,Upper East Side South,Central Harlem,Manhattan,Manhattan
1960,12-03-2019 21:23,12-03-2019 21:57,1,12.21,37.5,7.76,0,46.56,yellow,credit card,JFK Airport,Clinton Hill,Queens,Brooklyn
1961,19-03-2019 16:43,19-03-2019 17:37,1,17.82,52,13.11,5.76,78.67,yellow,credit card,,Garment District,,Manhattan
1962,16-03-2019 16:44,16-03-2019 17:33,1,17.67,52,12.21,5.76,73.27,yellow,credit card,JFK Airport,Gramercy,Queens,Manhattan
1963,08-03-2019 05:21,08-03-2019 05:39,1,10.7,30.5,5,0,36.8,yellow,credit card,JFK Airport,Rego Park,Queens,Queens
1964,04-03-2019 15:55,04-03-2019 15:57,1,0.35,3.5,0.68,0,7.48,yellow,credit card,Lenox Hill West,Upper East Side North,Manhattan,Manhattan
1965,02-03-2019 13:39,02-03-2019 14:07,1,10.5,30.5,7.91,5.76,47.47,yellow,credit card,LaGuardia Airport,West Village,Queens,Manhattan
1966,10-03-2019 23:35,10-03-2019 23:46,1,3.16,12,3,0,18.8,yellow,credit card,Upper East Side South,Greenwich Village North,Manhattan,Manhattan
1967,23-03-2019 19:15,23-03-2019 19:40,1,2.96,17,0,0,20.3,yellow,credit card,East Village,Clinton East,Manhattan,Manhattan
1968,21-03-2019 12:21,21-03-2019 12:43,1,2.76,15,2,0,20.3,yellow,credit card,Flatiron,Battery Park City,Manhattan,Manhattan
1969,09-03-2019 09:41,09-03-2019 09:48,1,0.91,6,0,0,9.3,yellow,cash,Upper East Side North,Upper East Side South,Manhattan,Manhattan
1970,04-03-2019 07:54,04-03-2019 08:14,2,2.9,14.5,0,0,17.8,yellow,cash,TriBeCa/Civic Center,Penn Station/Madison Sq West,Manhattan,Manhattan
1971,01-03-2019 18:27,01-03-2019 19:06,1,14.06,40.5,0,5.76,50.56,yellow,credit card,LaGuardia Airport,Times Sq/Theatre District,Queens,Manhattan
1972,11-03-2019 06:22,11-03-2019 06:28,3,0.78,6,0,0,9.3,yellow,cash,Garment District,Murray Hill,Manhattan,Manhattan
1973,08-03-2019 14:18,08-03-2019 14:35,3,3.08,13.5,2.52,0,19.32,yellow,credit card,Clinton West,Greenwich Village South,Manhattan,Manhattan
1974,09-03-2019 09:48,09-03-2019 10:06,1,4.1,16,0,0,19.3,yellow,cash,Little Italy/NoLiTa,Upper East Side North,Manhattan,Manhattan
1975,15-03-2019 22:45,15-03-2019 23:09,4,3.92,17,0,0,20.8,yellow,cash,Lower East Side,Lenox Hill West,Manhattan,Manhattan
1976,02-03-2019 14:55,02-03-2019 15:10,1,1.66,11,2.86,0,17.16,yellow,credit card,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan
1977,09-03-2019 08:58,09-03-2019 09:15,1,5.65,19,2,0,24.3,yellow,credit card,Midtown North,Financial District North,Manhattan,Manhattan
1978,23-03-2019 13:35,23-03-2019 13:37,2,0.2,3,0,0,6.3,yellow,cash,Lenox Hill West,Lenox Hill West,Manhattan,Manhattan
1979,22-03-2019 18:27,22-03-2019 19:04,1,5.8,22,0,0,23.8,yellow,credit card,Bedford,Gramercy,Brooklyn,Manhattan
1980,06-03-2019 20:59,06-03-2019 21:19,1,3.53,15,3.76,0,22.56,yellow,credit card,Times Sq/Theatre District,Long Island City/Hunters Point,Manhattan,Queens
1981,08-03-2019 06:56,08-03-2019 07:04,1,1.26,7,0,0,10.3,yellow,cash,Lincoln Square West,Clinton East,Manhattan,Manhattan
1982,31-03-2019 01:10,31-03-2019 01:21,1,2.56,10.5,0,0,14.3,yellow,cash,West Village,Central Park,Manhattan,Manhattan
1983,03-03-2019 14:23,03-03-2019 14:29,1,0.99,6,2.32,0,11.62,yellow,credit card,SoHo,TriBeCa/Civic Center,Manhattan,Manhattan
1984,21-03-2019 12:31,21-03-2019 12:36,1,1.02,5.5,0,0,8.8,yellow,cash,Hudson Sq,Meatpacking/West Village West,Manhattan,Manhattan
1985,28-03-2019 09:33,28-03-2019 09:39,3,0.59,5.5,2.2,0,11,yellow,credit card,Union Sq,Greenwich Village North,Manhattan,Manhattan
1986,30-03-2019 23:09,30-03-2019 23:14,1,0.88,5,0,0,8.8,yellow,cash,Seaport,SoHo,Manhattan,Manhattan
1987,20-03-2019 21:20,20-03-2019 21:40,1,3.88,15.5,2.5,0,21.8,yellow,credit card,Greenwich Village North,Boerum Hill,Manhattan,Brooklyn
1988,24-03-2019 20:14,24-03-2019 20:19,1,0.7,5.5,0,0,9.3,yellow,cash,Lincoln Square East,Lincoln Square West,Manhattan,Manhattan
1989,20-03-2019 02:00,20-03-2019 02:09,1,2.3,9,2.55,0,15.35,yellow,credit card,Midtown East,Flatiron,Manhattan,Manhattan
1990,08-03-2019 07:38,08-03-2019 07:49,1,2.1,9.5,2.56,0,15.36,yellow,credit card,Upper West Side South,Times Sq/Theatre District,Manhattan,Manhattan
1991,01-03-2019 14:04,01-03-2019 14:20,1,2.16,12,3.06,0,18.36,yellow,credit card,Clinton East,Gramercy,Manhattan,Manhattan
1992,02-03-2019 23:25,02-03-2019 23:48,2,10.97,32,0,0,33.3,yellow,credit card,Gowanus,Woodside,Brooklyn,Queens
1993,18-03-2019 19:31,18-03-2019 19:36,1,0.81,5,1.86,0,11.16,yellow,credit card,Upper West Side North,Manhattan Valley,Manhattan,Manhattan
1994,08-03-2019 19:25,08-03-2019 19:49,1,3.9,17,5.3,0,26.6,yellow,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan
1995,28-03-2019 12:55,28-03-2019 12:59,1,0.56,5,4,0,12.3,yellow,credit card,Greenwich Village North,West Village,Manhattan,Manhattan
1996,19-03-2019 22:40,19-03-2019 22:47,1,0.97,6.5,2.06,0,12.36,yellow,credit card,Battery Park City,Seaport,Manhattan,Manhattan
1997,30-03-2019 23:10,30-03-2019 23:13,0,1.2,5.5,0,0,9.3,yellow,cash,Yorkville East,East Harlem North,Manhattan,Manhattan
1998,04-03-2019 13:59,04-03-2019 14:08,3,1.6,8.5,0,0,9.3,yellow,cash,East Concourse/Concourse Village,West Concourse,Bronx,Bronx
1999,07-03-2019 15:37,07-03-2019 15:45,1,0.95,7,3.09,0,13.39,yellow,credit card,East Chelsea,Flatiron,Manhattan,Manhattan
2000,23-03-2019 15:42,23-03-2019 15:51,1,1,7.5,1.5,0,12.3,yellow,credit card,Times Sq/Theatre District,Clinton East,Manhattan,Manhattan
2001,14-03-2019 21:07,14-03-2019 21:16,5,1.21,7.5,0,0,11.3,yellow,cash,Gramercy,East Village,Manhattan,Manhattan
2002,28-03-2019 20:34,28-03-2019 20:43,1,1.1,7.5,2.26,0,13.56,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2003,12-03-2019 14:55,12-03-2019 15:06,0,1,8,2.25,0,13.55,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2004,07-03-2019 08:44,07-03-2019 08:48,1,0.6,4.5,1.56,0,9.36,yellow,credit card,East Chelsea,East Chelsea,Manhattan,Manhattan
2005,15-03-2019 14:36,15-03-2019 14:53,1,2.51,12.5,0,0,15.8,yellow,cash,Midtown South,Upper East Side North,Manhattan,Manhattan
2006,21-03-2019 20:50,21-03-2019 20:51,6,0.48,3.5,0,0,7.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2007,26-03-2019 15:04,26-03-2019 15:10,2,0.76,5,0,0,8.3,yellow,cash,Midtown North,Times Sq/Theatre District,Manhattan,Manhattan
2008,28-03-2019 12:33,28-03-2019 12:50,1,1.05,11,0,0,14.3,yellow,cash,Midtown Center,Midtown South,Manhattan,Manhattan
2009,22-03-2019 15:00,22-03-2019 15:07,1,1.09,7,0,0,10.3,yellow,cash,Times Sq/Theatre District,West Chelsea/Hudson Yards,Manhattan,Manhattan
2010,14-03-2019 19:49,14-03-2019 20:10,1,2.1,13.5,3,0,20.8,yellow,credit card,Clinton East,Upper East Side South,Manhattan,Manhattan
2011,23-03-2019 16:47,23-03-2019 16:57,2,1.2,7.5,2.15,0,12.95,yellow,credit card,Central Park,Midtown Center,Manhattan,Manhattan
2012,02-03-2019 23:07,02-03-2019 23:23,1,2.08,12,2,0,17.8,yellow,credit card,Midtown Center,Lincoln Square West,Manhattan,Manhattan
2013,05-03-2019 21:14,05-03-2019 21:20,1,1.27,6.5,0,0,10.3,yellow,cash,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan
2014,10-03-2019 19:32,10-03-2019 20:17,4,18.86,52,12.21,5.76,73.27,yellow,credit card,JFK Airport,West Village,Queens,Manhattan
2015,21-03-2019 08:15,21-03-2019 08:21,1,0.7,5.5,1.75,0,10.55,yellow,credit card,West Village,Union Sq,Manhattan,Manhattan
2016,18-03-2019 19:58,18-03-2019 20:17,2,7.03,22,0,0,23.8,yellow,cash,JFK Airport,Queens Village,Queens,Queens
2017,30-03-2019 13:31,30-03-2019 13:58,3,3.41,19,0,0,19.8,yellow,cash,Flushing,North Corona,Queens,Queens
2018,16-03-2019 09:55,16-03-2019 09:59,1,1.09,5.5,1.76,0,10.56,yellow,credit card,Upper East Side South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019,13-03-2019 07:56,13-03-2019 08:11,1,3.04,13,2,0,18.3,yellow,credit card,Lenox Hill East,Manhattan Valley,Manhattan,Manhattan
2020,29-03-2019 02:40,29-03-2019 02:49,1,1,7.5,0,0,11.3,yellow,cash,Hudson Sq,West Village,Manhattan,Manhattan
2021,07-03-2019 00:19,07-03-2019 00:29,1,4.7,15,2,0,20.8,yellow,credit card,TriBeCa/Civic Center,Murray Hill,Manhattan,Manhattan
2022,05-03-2019 20:10,05-03-2019 20:26,5,1.61,11,2.96,0,17.76,yellow,credit card,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Manhattan,Manhattan
2023,22-03-2019 17:09,22-03-2019 17:20,1,1.5,9,0,0,13.3,yellow,cash,East Village,West Village,Manhattan,Manhattan
2024,23-03-2019 00:57,23-03-2019 01:06,1,1.5,7.5,2.25,0,13.55,yellow,credit card,West Chelsea/Hudson Yards,West Village,Manhattan,Manhattan
2025,20-03-2019 12:31,20-03-2019 13:12,1,12.9,42.5,10.3,5.76,61.86,yellow,credit card,Clinton East,Hillcrest/Pomonok,Manhattan,Queens
2026,13-03-2019 21:51,13-03-2019 22:04,1,2.39,10.5,2.14,0,16.44,yellow,credit card,SoHo,Midtown South,Manhattan,Manhattan
2027,12-03-2019 13:36,12-03-2019 13:42,2,0.7,6,1.85,0,11.15,yellow,credit card,Midtown Center,Upper East Side South,Manhattan,Manhattan
2028,18-03-2019 22:26,18-03-2019 22:38,1,1.97,10.5,2.86,0,17.16,yellow,credit card,Lincoln Square East,Upper East Side South,Manhattan,Manhattan
2029,13-03-2019 08:44,13-03-2019 09:26,1,17.1,50,10.65,0,63.95,yellow,credit card,Lower East Side,Manhattan Beach,Manhattan,Brooklyn
2030,21-03-2019 19:15,21-03-2019 19:21,1,0.7,5.5,0,0,9.8,yellow,cash,Lenox Hill West,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2031,06-03-2019 13:48,06-03-2019 14:08,1,1.31,13,4.08,0,20.38,yellow,credit card,Upper East Side South,Midtown Center,Manhattan,Manhattan
2032,25-03-2019 12:29,25-03-2019 12:45,1,2.36,12,0,0,15.3,yellow,cash,Lincoln Square West,Upper East Side North,Manhattan,Manhattan
2033,23-03-2019 20:52,23-03-2019 20:56,1,0.73,5,2.64,0,11.44,yellow,credit card,Midtown North,Lenox Hill West,Manhattan,Manhattan
2034,01-03-2019 11:48,01-03-2019 11:53,2,0.49,5,0,0,8.3,yellow,cash,World Trade Center,Financial District South,Manhattan,Manhattan
2035,03-03-2019 15:37,03-03-2019 15:53,1,1.6,11.5,2.95,0,17.75,yellow,credit card,East Chelsea,Garment District,Manhattan,Manhattan
2036,31-03-2019 07:35,31-03-2019 07:47,5,2.96,11.5,1,0,15.8,yellow,credit card,Lincoln Square West,Yorkville West,Manhattan,Manhattan
2037,25-03-2019 13:17,25-03-2019 13:26,1,1.89,8.5,2.36,0,14.16,yellow,credit card,Hudson Sq,Battery Park,Manhattan,Manhattan
2038,06-03-2019 20:41,06-03-2019 20:49,1,1.5,7.5,1,0,12.3,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan
2039,07-03-2019 15:12,07-03-2019 15:16,1,0.7,5,1,0,9.3,yellow,credit card,Upper West Side North,Manhattan Valley,Manhattan,Manhattan
